Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
10,Yes,No,199eb0de8d673fb23aa127721054b4f1803d61f3,"[""CVE-2009-4880""]",No,No,"[2116, 2146]",default,Static,Static Function,"_IO_helper_overflow(_IO_FILE *,int)",stdio-common/vfprintf.c,0,31,0,5,31,0,16,5,10,0,12,3,5,3,7,9,3,0,6,3,3,4,3,2,2,2,2,0
10,Yes,No,199eb0de8d673fb23aa127721054b4f1803d61f3,"[""CVE-2009-4880""]",No,Unknown,,default,none,Function,__isinfl_internal(),stdio-common/printf_fp.c,105,843,168,26,1109,105,827,109,562,168,6,10,47,999999999,454,631,86,16,529,244,244,315,66,168,109,8,105,0
10,Yes,No,199eb0de8d673fb23aa127721054b4f1803d61f3,"[""CVE-2009-4880""]",No,Unknown,,default,Static,Static Function,"buffered_vfprintf(register _IO_FILE *,const char *,_IO_va_list)",stdio-common/vfprintf.c,7,56,6,9,69,7,28,9,17,6,14,15,14,4,18,21,4,0,17,4,4,5,1,1,0,2,0,0
10,Yes,No,199eb0de8d673fb23aa127721054b4f1803d61f3,"[""CVE-2009-4880""]",No,Unknown,,default,none,Function,hack_digit(),stdio-common/printf_fp.c,4,34,2,1,40,4,34,3,22,2,0,0,3,10,15,21,2,0,19,7,7,10,5,7,7,3,7,0
10,Yes,No,199eb0de8d673fb23aa127721054b4f1803d61f3,"[""CVE-2009-4880""]",No,Unknown,,default,none,Function,"ldbl_hidden_def(,)",stdio-common/printf_fp.c,7,27,6,0,40,7,24,6,14,6,1,2,1,5,9,13,1,0,12,5,5,6,5,5,5,2,5,0
10,Yes,No,199eb0de8d673fb23aa127721054b4f1803d61f3,"[""CVE-2009-4880""]",No,No,"[1981, 2029]",default,Static,Static Function,"printf_unknown(,,)",stdio-common/vfprintf.c,117,1564,418,49,1797,117,503,148,353,398,152,1049,61,49545221,1159,1551,202,45,1304,549,535,893,10,13,12,7,12,0
10,Yes,No,199eb0de8d673fb23aa127721054b4f1803d61f3,"[""CVE-2009-4880""]",No,No,"[1981, 2029]",default,Static,Static Function,"printf_unknown(_IO_FILE *,const struct printf_info *,const void *const *)",stdio-common/vfprintf.c,7,42,0,12,49,7,42,20,29,0,0,0,4,204120,67,91,16,0,75,37,37,49,37,41,41,4,41,0
