Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[1339, 1345]",Function,clear_domain_page(mfn_t),xen/common/memory.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,6,2,3,0,0,0,3,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[789, 842]",Static Function,"construct_memop_from_reservation(const struct xen_memory_reservation *,struct memop_args *)",xen/common/memory.c,,,,6,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,54,6,48,6,29,0,0,0,13,15,21,29,3,0,26,9,9,10,6,6,,,,,6,,4,6,,0.00,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[1347, 1355]",Function,"copy_domain_page(mfn_t,mfn_t)",xen/common/memory.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,3,5,0,0,0,3,1,5,5,2,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[352, 399]",Static Function,decrease_reservation(struct memop_args *),xen/common/memory.c,,,,9,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48,9,38,7,22,1,0,0,15,50,20,28,5,0,23,9,9,12,8,12,,,,,12,,3,12,,0.03,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[1357, 1368]",Function,"destroy_ring_for_helper(void **,struct page_info *)",xen/common/memory.c,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,11,3,5,0,0,0,3,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[890, 1337]",Function,"do_memory_op(unsigned long,(*) ())",xen/common/memory.c,,,,102,327,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,448,96,305,15,252,20,26,2,53,99,164,235,14,0,221,71,56,82,56,476,,,,,469,,2,469,,0.07,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[259, 350]",Function,"guest_remove_page(struct domain *,unsigned long)",xen/common/memory.c,,,,8,69,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,92,8,29,3,20,9,40,7,15,6,16,20,2,0,18,5,5,6,3,2,,,,,2,,1,2,,0.31,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[91, 135]",Static Function,increase_reservation(struct memop_args *),xen/common/memory.c,,,,6,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,6,38,5,23,1,0,0,12,15,16,23,4,0,19,8,8,10,8,9,,,,,9,,3,9,,0.03,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[73, 89]",Static Function,max_order(const struct domain *),xen/common/memory.c,,,,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,4,9,2,6,0,2,2,4,4,4,6,1,0,5,3,3,5,1,0,,,,,0,,1,0,,0.00,,,,
253,Yes,Yes,cde048340afa125514f77368f62fbea9805a68f9,"[""CVE-2017-7228""]",No,"[32, 43]",Struct,memop_args,xen/common/memory.c,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,1,7,0,0,6,1,1,0,0,0,0,1,,12,1,9,8,0,9,0,0,,,,7,7,0,0,,,,,,0,0,0,0,,0,0,,100,1.00,0,0,0,0
