Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,default,Union,Union,IO_APIC_reg_00,xen/include/asm-x86/io_apic.h,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,10,0,10,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,public,Struct,Public Struct,IO_APIC_reg_00::__packed,xen/include/asm-x86/io_apic.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,default,Union,Union,IO_APIC_reg_01,xen/include/asm-x86/io_apic.h,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,10,0,10,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,public,Struct,Public Struct,IO_APIC_reg_01::__packed,xen/include/asm-x86/io_apic.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,default,Union,Union,IO_APIC_reg_02,xen/include/asm-x86/io_apic.h,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,8,0,8,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,public,Struct,Public Struct,IO_APIC_reg_02::__packed,xen/include/asm-x86/io_apic.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,default,Union,Union,IO_APIC_reg_03,xen/include/asm-x86/io_apic.h,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,public,Struct,Public Struct,IO_APIC_reg_03::__packed,xen/include/asm-x86/io_apic.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,default,Struct,Struct,IO_APIC_route_entry,xen/include/asm-x86/io_apic.h,0,0,0,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,30,4,22,21,0,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,No,No,eaf537342c909875c10f49b06e17493655410681,No,No,default,Struct,Struct,__large_struct,xen/include/asm-x86/uaccess.h,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
