Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Code Unit Lines,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,"____strtod_l_internal(const char *,char **,int,__locale_t)",stdlib/strtod_l.c,,,,129,959,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1288,129,842,110,588,205,38,86,29,999999999,741,986,138,23,825,346,345,430,92,169,,,,,121,,9,102,,0.24,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__asinh(double),sysdeps/ieee754/dbl-64/s_asinh.c,,,,0,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35,0,35,6,19,6,0,0,9,9,13,18,4,0,14,6,6,6,5,6,,,,,5,,2,5,,0.17,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__asinhf(float),sysdeps/ieee754/flt-32/s_asinhf.c,,,,0,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,0,25,6,16,6,0,0,9,9,13,18,4,0,14,6,6,6,5,6,,,,,5,,2,5,,0.24,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__asinhl(long double),sysdeps/ieee754/ldbl-128/s_asinhl.c,,,,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,38,1,37,5,22,6,0,0,8,14,17,23,3,0,20,7,7,7,5,6,,,,,4,,2,4,,0.16,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__asinhl(long double),sysdeps/ieee754/ldbl-128ibm/s_asinhl.c,,,,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,1,24,4,16,6,0,0,9,14,16,22,3,0,19,7,7,7,5,6,,,,,4,,2,4,,0.25,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__asinhl(long double),sysdeps/ieee754/ldbl-96/s_asinhl.c,,,,0,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,0,24,4,16,6,0,0,9,9,13,18,3,0,15,6,6,6,5,6,,,,,5,,2,5,,0.25,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__atanf(float),sysdeps/ieee754/flt-32/s_atanf.c,,,,1,42,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,1,42,3,32,12,0,0,4,16,26,36,2,0,34,12,12,12,8,13,,,,,10,,3,10,,0.29,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__atanl(long double),sysdeps/ieee754/ldbl-128ibm/s_atanl.c,,,,9,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,75,9,55,5,38,14,0,0,4,24,27,37,3,0,34,11,11,11,9,12,,,,,11,,2,11,,0.25,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__atanl(long double),sysdeps/ieee754/ldbl-128/s_atanl.c,,,,9,58,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,78,9,58,5,41,14,0,0,3,48,28,39,3,0,36,12,12,12,9,13,,,,,11,,2,11,,0.24,,,,
80,No,No,90fa42a1d7b78de0d75f7e3af362275b2abe807f,,No,,Function,__catan(__complex__ double),math/s_catan.c,,,,11,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114,11,103,26,70,0,0,0,14,59,43,60,23,0,37,22,22,28,1,14,,,,,0,,4,0,,0.00,,,,
